section_name,thread_title,post_ID,post_date,post_username,post_text,post_order,replier_post_ID,user_birthday,user_location,user_gender,user_occupation,user_messages_count,user_reaction_score,user_car,user_about,user_member_type
Motorsports,STR set to continue V10 use,post-56474,"Apr 12, 2006",drronh,Interesting- SRT also continues to use V10s in the Viper and their pickup trucks,#2,,,"Naples, Florida",NA,NA,500,158,"RS4 Cab, 997GT3 RS, C6Z06, 3500 Ram dually, 996GT3, Viper GTS, 993TT, turbo 3.6, 9000 aero, 930, 916, 914-6 GT,ML500, Gallardo, 996C4S, allroad, Cooper S, C5Z06, Passat GLX, 500SEL...","Current: RS4 Cab, 997GT3 RS, C6Z06, 3500 Ram dually, 996GT3, Viper GTS, 993TT, turbo 3.6, 9000 aero, 930, 916, 914-6 GT,Gone: ML500, Gallardo, 996C4S, allroad, Cooper S, C5Z06, Passat GLX, 500SEL...",NA
Motorsports,Zonda GR in FIA GT,post-57106,"Apr 15, 2006",Lemantech,the reason they didn't win was because it doesn't use mercedes engines......mercedes wouldn't let pagini have them...so I guess after that Pagini was pretty much screwed.,#10,,,London,Male,Doc,972,58,"None at the moment.,MK5 GTI,Singer 911",,NA
Motorsports,FIA: Max Mosley to quit in 2009,post-45481,"Feb 27, 2006",yomomwhat,"er....how does he have his replacement lined up? its meant to be done by voting? lol, he should go now.....he just wants to screw F1 over then leave lol",#4,,"May 23, 1987
										
											(Age: 36)",NA,NA,NA,357,30,,,NA
Motorsports,FIA: Max Mosley to quit in 2009,post-45468,"Feb 27, 2006",vabboud,buit the scary part is :,#2,,"Oct 14, 1987
										
											(Age: 35)",NA,NA,NA,945,231,,,NA
Motorsports,New knockout qualifying format to be revised: loophole was found,post-22141,"Dec 10, 2005",Carbon,"I thought the 2005 season was really great, especially compared to the last few years.  The constant regulation changes in the name of cost-cutting and things of that sort are ridiculous.  It is stupid because cutting costs in F1 is almost impossible, so you'll basically have slower cars that still cost a hell of a lot of money to develop, produce, and race.,An interesting article on this:,""By far the biggest source of discontent that exists in the sport is the fact that Ferrari gets more money than the other teams, even if it does not perform."",I'd never heard anything about this before, anyone have any more info?",#4,,,"Los Angeles, CA",NA,Student,805,9,,,NA
Mercedes-Benz,Mercedes-Benz S400 BlueHYBRID,post-329038,"Sep 12, 2008",Family Guy,"Has anyone found lexus fanboy posts or comments on this car on other sites?,cause its an absolutly hilarious to read",#4,,,"Melbourne, Australia",NA,NA,177,20,Audi R8 V12 TDI,,NA
Mercedes-Benz,RENNtech plans Pikes Peak rally-style Mercedes-Benz GLK,post-326458,"Aug 30, 2008",ducati1482,"Renntech's office is about 10 minutes from where I live(while in the states), so I get to see all of their fabulous work, that being said, what were they thinking?????,They do suck amazing work and styling, and then they come out with this Jeep SRT lookalike",#4,,,"Boca Raton, FL . Rotterdam, NL . Iceland",NA,NA,57,68,"2008 Audi RS4,2007 Ducati 1098S,2008 Infiniti M45,McLaren F1","Motorcycle Racing,FORZA DUCATI",NA
Mercedes-Benz,Mercedes-Benz S400 BlueHYBRID,post-331529,"Sep 22, 2008",SCOTT27,,#32,,,"Berlin, Germany",NA,NA,"18,570","23,403",Dark Frozen Red Sorbet.,Hail...COBRA.,NA
Mercedes-Benz,Sl 63 amg yellow colour,post-371545,"Mar 19, 2009",hiu,"WHAT YOU THINK....???,WHAT YOU MEAN....???,IF YOU HAVE SL 63 AMG YELLOW COLOUR.....???,FIRST ON THE PLANET,REGARDS,HIU",#1,,NA,NA,NA,NA,4,6,,,NA
Mercedes-Benz,Mercedes-Benz S400 BlueHYBRID,post-331767,"Sep 23, 2008",Potential,What another thread full of fighting and complaining. I'm over this site... This is becoming worse The View...,#69,,,Australia,NA,NA,807,284,"BMW 750i, BMW 335i,BMW 530i, MB E500,Rolls Royce Drophead Coupe",,NA
Mercedes-Benz,Sl 63 amg yellow colour,post-486809,"Oct 26, 2010",magnum,"here in my town lives the director of the italian edition of playboy..,and he have a yellow mercedes sl600!!,i did a photo to his car once while he was parking..",#49,,,"Veneto, Italy",NA,NA,17,4,"2006 BMW 535d Touring 2011 -&gt; ...,2005 VW Touareg V8 2006 -&gt;2011,1991 BMW e34 520i 2010 -&gt; 2012,1989 BMW e30 318i 2011 -&gt;2011 Wrecked,2000 Fiat Punto 1.2 16v 2006 -&gt; 2010","If you train like mickey mouse... your body will be like mickey mouse,People hates accountants... only because we know how to pay less taxes!",NA
Mercedes-Benz,Gearbox numbers do they suit my 2002 s-class 320 cdi?,post-471489,"Jul 15, 2010",tallboyandy23,,#1,,NA,NA,NA,NA,8,1,,,NA
Mercedes-Benz,2011 Mercedes CLS (Spy shots & Info),post-333317,"Sep 27, 2008",Breadbaker,"The next CLS will be incredible. Since it is sharing its platform with the S class, Im expecting an S class price tag too. But to compete with BMW's Concept CS and the AM Rapide it will have to grow in size and and the interior will have to be on par with the S class which the current CLS is definetly not. Mercedes definetly needs to take there time with this one because the BMW Concept CS is one of the best looking cars ive seen, so they have very stiff competition.",#19,,NA,NA,NA,NA,32,39,,,NA
Mercedes-Benz,[PDF scans] Car and Driver - Mercedes SLS AMG test,post-467088,"Jun 16, 2010",hilalpro,[image no longer available],#1,,,Morocco,NA,NA,114,61,,,NA
Mercedes-Benz,2011 Mercedes CLS (Spy shots & Info),post-334693,"Oct 2, 2008",JadeVetti,"2010/2011 are looking more and more like promising auto years to buy a new vehicle.,I liked the CLS then, and the spy shots now haven't wavered that.",#33,,August 25,"Long Island, New York, USA",NA,NA,742,334,"Secondary, nowadays.,10,000 horses in a Dream Stable.  Could be 10 cars, maybe 5 cars...","caliber, Caliber, caliber...Did I say caliber?,Reading, writing, cooking, sex and cars.,I want my inner circular headlights rimmed a glowing red. That way, scurry when you see my demon advancing.",NA
Mercedes-Benz,2011 Mercedes CLS (Spy shots & Info),post-351802,"Dec 12, 2008",Alwing,"As andyvalencia already pointed out, the rear does resemble to Huckfeldt's impression. Despite its heavy camouflage, the shape of the trunklid and the cut-out of the rear bumper. Also the rear lights stretching far inwards.,Anyway, Huckfeldt seems to be wrong about one thing and that is the positioning of the rear-view mirrors. It's not attached near the pillar of the window anymore but on the door itself as can be seen on the photos. I find it to be an interesting development since all Mercedes cars except certain classics don't have mirrors attached like that.,Assuming that the mirrors will stay that way, I believe the car must be pretty wide on the flanks otherwise it would look kind of odd in my opinion.,[image no longer available]",#60,,"Nov 14, 1984
										
											(Age: 38)",NA,NA,NA,376,678,,,NA
Mercedes-Benz,Mercedes-Benz SL 73 AMG: The ultimate roadster,post-443415,"Feb 14, 2010",adeel2010,One of my all time favorite Mercedes,#2,,,"Indiana, USA",NA,senior in high school,272,176,"Chrysler 300 Limited,Lamborghini Reventon","Mercedes-Benz enthusiast,street racing",NA
Mercedes-Benz,Car buying advice,post-448613,"Mar 8, 2010",Silverado,When's the facelift due? If it's anything later than mid-2010 you might as well wait for the next generation 3 series due out in 2012. At least it's a new model with a full 7-years to go in its life cycle vs the W204's 3+ years.,#28,,NA,NA,NA,NA,15,2,,,NA
Mercedes-Benz,2011 Mercedes CLS (Spy shots & Info),post-366826,"Feb 21, 2009",delatobi,well i dont think so.,#140,post: 366756,NA,NA,NA,NA,58,52,"bmw coupé,flügeltürer",,NA
Mercedes-Benz,2011 Mercedes CLS (Spy shots & Info),post-369051,"Mar 4, 2009",Vivaki,"If you look at the current CLS interior, it is similar the W211 E class but more luxurious and expensive with the big slab of wood etc and I think it will be the same case with the new one. Judging by this pic it looks as though it has the same nav screen as the new E class.,[image no longer available]",#147,,"Feb 4, 1982
										
											(Age: 41)","England, UK",NA,NA,730,681,,,NA
Mercedes-Benz,Help with our new E :-),post-400129,"Aug 3, 2009",Chung_Chieh,"Mr_Mercedes, are you attending the E-Klasse Drive event tomorrow at Albert Park? Mine's the 9am session. I wonder what cars they'll bring. I saw a Greenish Coupe driving down Lygon a few days ago; stands out!",#60,,NA,NA,NA,NA,13,3,,,NA
Mercedes-Benz,Autocar - Merc plans SLS Black Series,post-421817,"Oct 31, 2009",Bilal,I have also read from two independent sources from MBWorld who toured AMG's facilities in Affalterbach and were told that the 63 engine can produce around 700bhp with conventional tuning.,#2,post: 421815,,"Manchester, UK",NA,Trainee barrister,201,367,SL63 AMG.,,NA
Mercedes-Benz,2011 Mercedes CLS (Spy shots & Info),post-394674,"Jul 9, 2009",H50,I found these pics it was spotted in Dubai testing..,#224,,NA,NA,NA,NA,257,147,,,NA
Mercedes-Benz,Picked up new car,post-411169,"Sep 13, 2009",Verbier,"No tracking problems with my E350 CDI Coupe AMG and it's done 9,000km now.  It's true that it's no sports car, the size and weight precludes that.  However it is a very good GT car and can cover ground very quickly.",#12,,,Switzerland,NA,NA,27,42,,,NA
Mercedes-Benz,2011 Mercedes CLS (Spy shots & Info),post-410880,"Sep 11, 2009",Will,"Damn, FEP please,I like the mirrors being on the door though",#246,,,"Manchester, UK",Male,AutoTrader,404,228,"Vauxhall Corsa 1.2,Seat Ibiza 1.2,BMW Z4 E85 2.0,Seat Leon Cupra 300,Audi A5 2.7,BMW M3 (E90)",,NA
Mercedes-Benz,Picked up new car,post-409725,"Sep 8, 2009",westsider,Congratulations dude! I am waiting for delivery of my E250 Coupe. I have gone for it in black with sports kit and opted for memory pack for seats. I cant wait. Am currently driving a 320i 2006 model so will be interested to see how they compare!,#9,,NA,NA,NA,NA,1,0,,,NA
Mercedes-Benz,Brabus W212 E V12,post-412298,"Sep 17, 2009",AYA,"Wow. This thing almost put me off the W212 for good.,I'm just surprised as to why Brabus would bother with such a monstrosity. They proved with the Rocket that their cars don't need to look so hideous.,Let's get one thing settled: this is not about engineering, no matter how many people try to ram this idea down our throats. This,about looks or, to be more precise, about images. The engineers at MB must be going mental because they - more than anyone - realize that you don't,to modify the top-of-the-range W212 like this to achieve the figures Brabus claims and, even if extensive modifications are necessary, most of the Brabus trinkets are more worthy of superfluous, bulky, rich-kid-pleasing, ricer-boy antics than they are of proper vehicle modification.,Comparing this to the M5? Please. The M5's V10 is more of an engineering marvel than this - fail-mobile - can ever aspire to be.,This is just a toy for immature, intellectually-stunted, vain, absurd people who are a waste of freaking oxygen - as is the Brabus biturbo. New-money rich kids trying to show off. I am not impressed.",#42,,"Mar 28, 1988
										
											(Age: 35)",Bahrain,NA,NA,16,18,,,NA
Mercedes-Benz,ADAC Breakdown Statistics: The Mercedes-Benz C-Class can be relied upon,post-387644,"Jun 4, 2009",ahmet_cagri,"A smaller one, but still a purebred Mercedes-Benz.",#4,,NA,NA,NA,NA,11,8,,,NA
Mercedes-Benz,First Mercedes-Benz E-Class Coupé delivered following the market launch,post-383569,"May 16, 2009",sfbayfan,"WOW, the E Coupe looks,from that angle in the 1st photo.,Is that Heidi Klum's mother in the photos?  (and what is up with that pose in the 1st photo, LOL).  I thought MBZ was going for a younger demographic with the new E Coupe???",#5,,April 8,"San Leandro, California, United States",NA,SVP Operations,95,22,"2011 Mercedes Benz E350,BMW 530i (E39),Hmm???","California Native, Bay Area Resident,High Energy, Trance music, Eminem, Lady Gaga, Katy Perry",NA
Mercedes-Benz,***Mercedes E-Class Coupe Premiere in Munich***,post-382205,"May 10, 2009",NevadaJack,"Nice job wimmer.  You continue to shoot great images and the video quality looks fine... except too much panning instead of some fixed shots and then edited.  I understand the shooting situation though and realize you wanted to document the entire car.  Good stuff...,Exterior looks great but the interior is too much C Class.  I expected a totally new design concept and it looks just like my new C350 except mavbe for the instrument panel.  Will take a closer look when it hits the showrooms here.",#13,,,"Las Vegas, NV  USA",NA,Retired in 1987,"1,770","1,343","2011 E350 Cabriolet.  Artic White/Almond/Mocha Leather with Beige Top,2009 C350 Sport,2008 SL550,2008 GL550,2007 S550,2006 S430,2003 E320,They have not built it yet....","Retired Navy, then Director of the National AudioVisual Center in Washington.,Mercedes and Computers,2011 E350 Cabriolet- Artic White,Mocha/Almond. Beige Top",NA
Mercedes-Benz,"""designo Selector"" for CL",post-375962,"Apr 9, 2009",racanada04,"I think it is, look also at the steering wheel which is similar to the new FL S class, looks very nice indeed",#4,,NA,NA,NA,NA,30,3,,,NA
Mercedes-Benz,"""designo Selector"" for CL",post-375960,"Apr 9, 2009",ich,Is this also the Facelift? Look at the different side mirrors... This is an absolut Beauty!,#2,,"May 17, 1988
										
											(Age: 35)",Papenburg...,NA,NA,62,129,,"Drive it, like you stole it!",NA
Mercedes-Benz,2011 Mercedes CLS (Spy shots & Info),post-418095,"Oct 14, 2009",BKK-ES,The rear is super nice.,#386,,NA,NA,NA,NA,199,119,,,NA
Mercedes-Benz,G-wagen: Spares & Accoseries,post-369394,"Mar 5, 2009",Santa,"Maybe this link helps?,G-Manufaktur",#3,,,"NJ, USA",NA,Retired,7,0,"2008 G55,2006 E320 CDI,1996 SL320,1994 E320 Cabrio,BMW • Audi • Peugeot • Mercedes • Chevrolet • Volkswagen • Plymouth • Oldsmobile • Land Rover • Jeep •  Triumph • 49 cars since 1976,AMG G-63","Cars, Mac Computers",NA
Mercedes-Benz,First Official SLR Roadster Pictures!!!!,post-183247,"May 4, 2007",zetableh,"Who gave Mercedes permission to make a car that's SO UNDENIABLY SEXY?!,I'll take the blue demo car if that's what it takes to get my hands on one... blue and tan leather = dream,EDIT: And can you imagine the sound when you're going flat out with the top down?!",#16,,"May 25, 1986
										
											(Age: 37)",Connecticut/New York,NA,Student (Accounting Major),776,115,"2008 Subaru Impreza 2.5i,5-door, Newport Blue Pearl","I'm a college student.,Building model cars, performing a cappella music",NA
Mercedes-Benz,Top Safety Pick 2008: The Mercedes-Benz C-Class gains top marks in US safety test,post-351217,"Dec 9, 2008",Osnabrueck,"This isn't a huge deal - cars that share the IIHS ""Midsize Cars"" honor are:,Acura TL,Acura TSX,Audi A3,Audi A4,BMW 3 series,4-door models,Ford Fusion,with optional electronic stability control,Honda Accord,4-door models,Mercedes C class,Mercury Milan,with optional electronic stability control,Saab 9-3,Subaru Legacy,Volkswagen Jetta,Volkswagen Passat,I guess if anything is of note here - it's the,of Lexus and Infiniti from this list. All the Germans and Acura made the cut.",#5,,"Oct 24, 1977
										
											(Age: 45)",NA,NA,NA,"2,825",872,,What is it with Benzes and knocking things down? -Merc1,NA
Mercedes-Benz,First Official SLR Roadster Pictures!!!!,post-183436,"May 5, 2007",El Zorro,"Actually, the concept car of the SLR (called ""Vision SLR"") was a roadster, not a coupé. So one could say the SLR was originally designed as a roadster...,I think it looks stunning... especially in that deep blue colour with the tan leather seats",#24,,,Belgium,NA,NA,509,472,,,NA
Mercedes-Benz,2000 S-class radio conversion,post-344838,"Nov 12, 2008",alfa,"I have a Becker audio 30 radio cassette in my 2000 W220. It has a cassette in the middle and a CD changer in the back.,it looks like this,The question is assuming i am able to get a new wood trim can i convert my radio to a command module similar to this?,1. Is this a plug and play thing or do i need to do some electrical conversions,2. Do i need to do some kind of splicing?,3. Can i keep the trunk mounted CD changer?,4. Assuming that i have the cassette or the command radios can, and if i can, how do i add hardwired iPod connections?,5. The only reason i'm adding the one with the screen is to enable my kids to watch DVD's and if possible iPod VIdeos, since this is my main objective case anyone here have a better idea.,I'm not inclined to the idea of installing after market radios and LCD screens no matter how good they look.,TIA,alfa",#1,,NA,NA,NA,NA,2,0,,,NA
Mercedes-Benz,Order the Sports Interior package separet from Sports Exterior/Off Road styling?,post-345172,"Nov 14, 2008",coligny,"If it was for a run of the mill Honda Jazz... bend over and buy what they have...,For a GL Class... tell them what you want (since it's just a configuration available but not locally, nocing extravagant). And mention it's this or no sale.,Forced bundling is illegal in most countries...",#3,,NA,NA,NA,NA,124,20,"Audi A4 Full scale Lemon (but in lazer red),Nissan Note (That thing 'Just Work™')",**** Sarkozy and his minions.,NA
Mercedes-Benz,2011 Mercedes CLS (Spy shots & Info),post-428797,"Dec 7, 2009",merc4,"I am afraid but it is probably what it is going to look like in reality. All mules have from the beginning interiors that are going to be in the production version (sometimes without wood or other decoration, but the design is set). Let us not forget that the premier is next year, they surely would not prepare one interior just to fool us. Also the central air vents are the same as E class, that is for sure from the other interior photo, so the only difference could be the radio and aircon location. And I do not think they could do some magic with it, the only possibility was to let it be and only change the aircon controller. I am really very disgusted and frustrated but what can we do. Also when you look at the present CLS, its interior is similar to that of the old E-class, just a little bit of higher quality, but the same layout. The only difference is in the upper part where the CLS has a big chunk of wood. It also was in the first time only a vision car, so they could prepare some more stylish and extravagant interior. The only hope now is the exterior.",#553,,NA,NA,Male,NA,231,257,,,NA
Mercedes-Benz,2011 Mercedes CLS (Spy shots & Info),post-429165,"Dec 9, 2009",data,"Seeing the photo with the note found inside the wheel of the commands have a different arrangement of the model on the door panel detection.,Because unless I'm mistaken this seems like the roulette comand and is inclined rather than horizontal as in the later photos is the console of the current E,[image no longer available]",#590,,,Spain,Male,NA,103,254,,,NA
Mercedes-Benz,Road and Track - Road Test Update: 2009 Mercedes-Benz SL63 AMG,post-320826,"Aug 4, 2008",Dazone,"I got the Sl63 last month and it is definitley one of the top cars I have ever had. I wish they would of updated the inside, but it is still the best driving Benz I have owned. And the pictures do it no justice.",#3,,NA,NA,NA,NA,2,0,,,NA
Mercedes-Benz,2011 Mercedes CLS (Spy shots & Info),post-435647,"Jan 11, 2010",Tomislav,"the structure, i can see look really great .it shows the new and current design direction of MB.we will see more soon.",#684,,NA,NA,Male,NA,21,3,,,NA
Mercedes-Benz,Carlsson Aigner CK65 RS Blanchimont,post-319233,"Jul 27, 2008",speed_kills,I think we need to hire a hitman to assassinate the guy who design this paint job. What a mental diarrea...,#5,,NA,NA,Male,NA,664,141,"Alfa Romeo Mito 1.6 JTDM and Peugeot 208 1.4 HDI,Peugeot 306 1.4i,Lotus Exige","""To,, just,""",NA
Mercedes-Benz,"W212 E-Class, new edge of the W124 E-Class?",post-315257,"Jul 10, 2008",Jng,This cluster shape has been present in many Mercedes. It was a constant design cue like the stripped taillights and I am happy it could return.,#7,,NA,NA,NA,NA,22,5,,,NA
Mercedes-Benz,AutoWeek - 2008 Mercedes-Benz R320 CDI (short drive),post-309176,"Jun 19, 2008",rosswell,"Styling generally wins over practicality.  I have a faded memory of a review when the car first came out (2006) and they absolutely loved it - perfect in every way, the only criticism was the untouchable price tag.  I'd like to see the review from an auto-magazine who keeps one in their long term test fleet.  I believe you'd see it used/signed out more often than much of the other offerings.  There is truly no better way to travel down the highway than in one of these.  As a driver, I get what I want (luxury, comfort, prestige, high quality/performance) as a passenger you can take with you who you want, what you want, have a conversation, and not be fatigued at journey's end.  The kids can even watch their own movies.  What about all those urban moms who refuse to buy min-vans? The R is the perfect compromise for everyone - and at mid-life I've come to adore it, AND happily pay for its premium fuel - because it's not THAT much more than the previously loud, cramped and primitive ride in my 2006 Honda CRV that burns one litre less every 100 km.  So there!",#6,,,Alberta Canada,NA,Gov't Writer,12,14,"R350, Silverado 1500HD Crew, Honda CRV,Toyota Previa,Toyota Tercel SR5 Wagon,Ford Mustang 5.0,Omni GLH Turbo,Toyota Cressida,Plymouth Roadrunner,Chrylser 300,Chev Nova,Toyota RAV4,Chev Silverado 2500,BMW 760 V12 or new S500","Mid Life,Cars, Computers, Cars.",NA
Mercedes-Benz,2011 Mercedes CLS (Spy shots & Info),post-442681,"Feb 10, 2010",bialkov,Pics from AMS,#798,,,Bulgaria,Male,NA,"1,079","2,144","2011 Jaguar XF; 2009 BMW X5 3.0i;,2005 Jaguar X Type 2.0 D; 2002 Jaguar S Type 3.0i; 2000 Citroen Xsara Picasso 1.8i; 2002 BMW X5 3.0i;,Mercedes S650 Maybach",,Supporter
Mercedes-Benz,2011 Mercedes CLS (Spy shots & Info),post-442734,"Feb 10, 2010",MBhmjs220,"i have a good feeling about the front, but the taillights? i think it looks weird.,the design of the current car still looks fresh! what a design!!",#808,,,kuwait,NA,NA,45,7,"Range rover sport HSE,BMW 520i E39",,NA
Mercedes-Benz,Mercedes-Benz SL65 AMG Black Series Will Boast 670 Horsepower,post-261151,"Dec 17, 2007",Xcuter,check on this pic of SLC!!,#113,,"Aug 30, 1982
										
											(Age: 40)",NA,NA,Engineer,8,7,SL-Class,,NA
Mercedes-Benz,Mercedes-Benz SL65 AMG Black Series Will Boast 670 Horsepower,post-265363,"Jan 6, 2008",Ubermensch,I love the SL,#121,,,Germany,NA,NA,200,45,,Audi das Herz der deutschen Technik,NA
Mercedes-Benz,Mercedes-Benz SL65 AMG Black Series Will Boast 670 Horsepower,post-287227,"Mar 21, 2008",SL65AMGBS,"Hi @all,this one was real fast i just returned yesterday and the pictures of my test drive have already been spreaded in the net...,I saw the photograph when i left the petrol station.. but so what could i do? I decided to drive on normally and so he could follow me easily... but to think he could overtake and get some more pictures of the front with his Passat was really silly ;-),Is this the best quality available or are there even better photos from march?,Where can I get the Videos someone talked about?",#184,,NA,NA,NA,NA,1,0,,,NA
Mercedes-Benz,Wald designed Mercedes C-Class Sports Line GT,post-288210,"Mar 26, 2008",ismeto,ugly,#3,,,istanbul_Turkiye,NA,Engineer,70,5,"2005 Mercedes C 180 Sportcoupe-facelifted- Evolution Pack_Fully Loaded_ObsidianBlack,My First car is Mercedes.,Mercedes C 63 AMG","Single,Car, Chess, Literature, Science_Engineering",NA
Mercedes-Benz,2011 Mercedes CLS (Spy shots & Info),post-444619,"Feb 19, 2010",samsung12,So this  is the  'concept' wchih we supposed to see this weekend?,#969,,,Poland,NA,NA,11,2,2008 Mercedes E 200 Kompressor,,NA
Mercedes-Benz,2011 Mercedes CLS (Spy shots & Info),post-445089,"Feb 21, 2010",Ultimate Car Guy,"Really? You can't see the problem? Read the posts above and give it some more thought.,As for your comment on why you don't debate on this fourm? Well, we're not asking you to come here. You can come and go and no one would really care.,People are here to debate whatever they please, so long as it's within the rules of the forum. If you deem it ""nonsense"" then why make a useless contribution? why even read the posts in the first place?",#999,post: 445076,NA,NA,NA,NA,762,580,"BMW M2 Competition (MY 2020),Volkswagen Tiguan 147TDI Elegance (MY 2021),MINI Cooper (MY 2018),Volkswagen Polo Style (MY 2021),Volkswagen Passat V6 (MY 2001),BMW 320i Luminance (MY 2017),Porsche 911 (992) Carrera S",,NA
Mercedes-Benz,Wheels Car of the Year: Mercedes Benz C Class,post-271739,"Jan 26, 2008",Benzboi_inoz,"I bought the mag as I couldn't resist having a read as to why the Merc made it to top of the heap, when supposedly superior(?) machines didn't.,I thought the criteria they used to assess the vehicles very credible for someone who would be assessing a vehicle with intention to buy and own, and looking for a balance of qualities, as against someone who was merely looking for the sportiest or most exciting drive.,Given that it was a panel of judges, and a result of awarded points, I thought it was a very fair and reasonable result.,I didn't detect bias, and when vehicles didn't make the grade it was usually for a good reason.,It was interesting to read how good the Mercs ABS and ESP worked on gravel as well as bitumen, and how well the tuning of the suspension worked on Australian Roads as well, re the ride/handling balance, where a number of otherwise highly lauded vehicles failed to make the grade.,It is easy to get carried away with Automotive exotica which might perform well in its domestic market, but this is Australia here and now, and on that basis one would have to say given the criteria used for judgeing by the Wheels team, the best car won.,Well done indeed Mercedes-Benz, and as the article said, re quality and depth of engineering ""welcome back"".,John.",#41,,,Australia,NA,NA,65,73,,The Nicest Things In Life Are Often Free...,NA
Mercedes-Benz,Official SLK Facelift Info+Photos,post-261818,"Dec 19, 2007",ArmaniBenz,...I think that this engine makes more sense for the SLK...u don't need to stuff the 6.3 unit into every AMG model...,#6,,NA,NA,NA,NA,11,0,"SL600,MB S500,Lamborghini Reventon",,NA
Mercedes-Benz,AMG declares the horsepower war ‘over’,post-271267,"Jan 24, 2008",Germaniac,Key phrase.... ie when our competitors begin to match or better our figures we will again raise the bar.,#15,post: 271121,,"Melbourne, Australia",NA,NA,360,160,,,NA
Mercedes-Benz,How to change the fog light bulb on the new C-Class W204??,post-264638,"Jan 2, 2008",thettunhan,"Could you please post the picture if you don't mind?,I have been trying to figure-out and still do not succeed.,Thx",#4,,NA,NA,NA,NA,1,0,,,NA
Mercedes-Benz,AutoExpress - Mercedes SLR McLaren 722 GT!!,post-258441,"Dec 10, 2007",SLRowner09,Such an amazing car... Im speechless.,#9,post: 256429,NA,NA,NA,NA,3,0,SLR 300 McLaren f1,"In love with mercedes.,Car obsessed",NA
Mercedes-Benz,Mercedes-Benz JD Power Rank!,post-255124,"Dec 1, 2007",Omarus,"According to this chart A8 is still better than S class?,And I don't understand, in,even BMW 7 series scored higher than S class?",#25,,,Moscow.,NA,NA,54,10,,,NA
Mercedes-Benz,SLK Facelift (Spy pics & info),post-261722,"Dec 19, 2007",131172,"The side mirrors is the same as the one on the GLK. And it looks horrible in my opinion. Why does Mercedes have so many different styles for their side mirrors. First the S/CL style, then the C class style and now the GLK/SLK style. And it is getting worse with each change.",#66,,"Jun 7, 1983
										
											(Age: 39)",NA,NA,NA,24,5,,,NA
Mercedes-Benz,C-class launch in Australia,post-213461,"Jul 29, 2007",asd01,"Here are some photos from the C Class launch, with Monster and Myself,Shot with,at 2007-07-29,Shot with,at 2007-07-29,Shot with,at 2007-07-29,Shot with,at 2007-07-29",#15,,,Sydney,NA,"Horticulturalist, Landscape Designer, CAD operator",19,39,"1993 W201 Mercedes-Benz 190E 2.0,2005 BMW 120i E87,C63 AMG or SL65 AMG or BMW 335 Coupe","Mercedes-Benz, BMW, Volkswagen Graphics, Photography, Design, Gardening, Technology, Apple Computers,""Keys are not just functional devices. They also say a lot about who we are and - more importantly - what we drive."",Mercedes-Benz Museum",NA
Mercedes-Benz,The new SLR 722 GTR,post-235763,"Sep 28, 2007",OBR,Does anyone know any thing about this car??,#1,,NA,NA,Male,NA,60,17,,,NA
Mercedes-Benz,C-class launch in Australia,post-214359,"Aug 1, 2007",Jefftg,Photos/slide show of a palladium silver AMG W204,#40,post: 213696,NA,NA,NA,NA,12,2,,,NA
Mercedes-Benz,five.tv C63 Test,post-239965,"Oct 10, 2007",Bighead,"???,You are mocking those guys at Autospies right???,...you are scaring me...",#17,post: 239896,NA,NA,NA,NA,58,20,,Bighead     Live long & Prosper,NA
Mercedes-Benz,Need Information / Experiences on 2008 C-Class European Delivery,post-239712,"Oct 9, 2007",metalblaze,"Hi,,I am newbie to this forum and interested in finding more information about doing ED. At this time, I have the following 2 basic questions:,1.) the MBUSA website says that ED MSRP prices are 7% lesser than US MSRP (http://www.mbusa.com/edp/vehicles/C-class.do). Is this not further negotiable?,2.) is there a dedicated website where folks post their ED experiences with MB and useful tips? I found the following BMW websites to be really informative:,BMW European Delivery - BimmerWiki,BMW European Delivery. Learn how you can save money on all the BMW car and enjoy a free trip in Europe,I look forward to your inputs.,Thanks,,- M",#1,,NA,NA,NA,NA,12,0,,,NA
Mercedes-Benz,***1952 Mercedes-Benz 300a in Detail (and other classics!)***,post-227863,"Sep 10, 2007",gotyk,"Sorry, mate, but the 3er went four door with the E30, introduced in 1982.  And I believe the E36 came out in 1991.  Apologies for being so pedantic with dates.  I quite like them bimmers,Christiaan, another great post.  I've been secretly enjoying your writeups on here (one of the reasons I registered, in the first place).  Since you know of so many MB resources, can you look around for some W124 and W201 road tests/reviews of the time?  I've seen a couple in your ""testdrives"" topic, but I want some more.  Really like those two",#9,post: 227042,NA,NA,NA,NA,3,3,,,NA
Mercedes-Benz,Funny '08 C-Class Video,post-219486,"Aug 18, 2007",MusDaLooSe,why would some1 do this to a car like this!!,#1,,,Bell California,NA,Wireless Toys,62,28,,"GAMER,Graphic Designer, Like to see whats new in the Auto World,Gaming, PhotoShoping,Drive with no limits",NA
Mercedes-Benz,***Mercedes-Benz Museum (Part 5): THE KOMPRESSOR & DIESEL ERA***,post-212621,"Jul 26, 2007",tccp,I'm loving the 500K. Thanks for the awesome pictures. You rock. Lots of karma to you.,#10,,NA,NA,NA,NA,109,35,,,NA
Mercedes-Benz,Spotted in Amsterdam,post-213467,"Jul 29, 2007",Flashman2003,"Hi, just wanted to share this pic I got when I was on a trip in Amsterdam",#1,,NA,NA,NA,NA,3,5,,,NA
