section_name,thread_title,post_ID,post_date,post_username,post_text,post_order,replier_post_ID,user_birthday,user_location,user_gender,user_occupation,user_messages_count,user_reaction_score,user_car,user_about,user_member_type
Motorsports,Volkswagen to join Intercontinental Rally Challenge in Belgium,post-187787,"May 19, 2007",phaeton,"11 May 2007 - Six manufacturers so far as IRC comes to Europe,This year´s Intercontinental Rally Challenge was officially launched on the eve of the Rally of Turkey, where Jacques Behar - the president of series promoter Eurosport Events - announced six manufacturers for this year´s competition. ...,Abarth, Citroen, Honda, Mitsubishi and Peugeot will compete on the Rally of Turkey, and they will be joined by Volkswagen from the next event - the Ypres Rally in Belgium - onwards. Behar commented: “We are delighted to have six prestigious manufacturers, with a distinguished history in motor sport, joining us for the first full year of the Intercontinental Rally Challenge. Their important participation will ensure a very close competition throughout the year.”,There will also be a battle between three different tyre suppliers - BFGoodrich, Pirelli and Yokohama. This added diversity will lend yet another dimension to the sporting challenge this year.,The series launch took place in the historic city centre of Istanbul, attended by some of the world's leading motor sport media and the president of the Turkish motor sport federation Mumtaz Tahincioglu. Behar added: “The IRC aims to bring a whole new dimension to rallying, by taking the sport to the people in a way that has never been seen before.,We aim to do this through a series of high-quality and innovative television programmes on Eurosport, using live broadcasts, in-car cameras and helicopter cameras. We are very pleased that these six manufacturers have supported our initiative, which is a great step forwards for us in only our first full year of competition.”,The Rally of Turkey gets underway today (Friday) with a ceremonial start in Istanbul city's centre, followed by a spectator superspecial stage. In total the crews will tackle 19 gravel stages before returning to Istanbul for the finish at 1600 on Sunday.,The Intercontinental Rally Challenge is a new nine-round rally series authorized by the FIA, which covers three continents (Africa, Europe and Asia).",#1,,June 5,Australia,Male,Volkswagen Parts Advisor,"1,668",809,"1961 Volkswagen Karmann Ghia Coupé,1993 Volkswagen Golf Cabriolet,2006 Volkswagen Golf 19 TDI Comfortline (family car),2008 Volkswagen Jetta 2.0 FSI Comfortline,1975 Volkswagen Passat LS wagon,2017 Golf Alltrack with Premium pack,Phaeton V10 TDI LWB / 2019 ID R / 2001 W12 Coupe / 1961 Type 3 Cabriolet",,NA
Motorsports,$391m F1 scandal,post-188309,"May 21, 2007",888,he will probably get death penalty for that,#3,,NA,NA,NA,NA,539,218,,"""For our purposes, promptness is far behind thoroughness."" - Chester Rush",NA
Motorsports,Kimi quick again as rain hits Spain,post-182661,"May 2, 2007",kere,"haha,Kimi seems to be really pleased with the improvements they made during these two days. I expect him to be in the front row in the next qualifying, and the next, and the next...",#3,,,Finland,NA,NA,36,3,,,NA
Motorsports,BMW's F1.07 to Drive Nordschleife,post-181699,"Apr 29, 2007",Matt,How do you pull an 8.34 time in an F1 car going at those speeds??? THat doesnt make sence.,#24,,,"Los Angeles, California",NA,Student,"3,136",195,,"Im a college student.,Cars, dirt biking, waterskiing ect.",NA
Motorsports,F1 engines under the new rules: BMW P86,post-34252,"Jan 17, 2006",Carbon,"I hate all these new regulations, they aren't in the spirit of F1.  Let it just be the pinnacle of open-wheel racing that it's supposed to be.  IMO these are too many restrictions and almost as much money is spent trying to find tenths and hundredths of a second improvement under the regulations than if they let them go wild.",#5,,,"Los Angeles, CA",NA,Student,805,9,,,NA
Motorsports,Valentino Rossi Testing Mercedes Benz DTM car,post-146501,"Feb 2, 2007",PC Valkyrie,Your title is all wrong.  That car is not a CLK DTM AMG road car.  It is a 2006 C-class DTM race car that competes in the German Touring Car series (called DTM).,#2,,,Canada,NA,husband and dad and MD,"1,093",973,German cars,"home audio/video and car fan,2005 C55 AMG (aka ""The Beast"").....2008 135i M Sport (aka ""The One""),2014 911 GT3 (aka ""The Flash"").....2017 AMG GLE43 (aka ""The Glee"")",NA
Motorsports,Alonso on top with McLaren Mercedes,post-146596,"Feb 2, 2007",Cashmere,"You look like you need emotional support.... come on just give credit where its due! Lets not be biased,BTW, BMW sux sooo bad in F1, its actually embarassing.",#13,post: 145787,NA,NA,NA,NA,"7,585","9,091",,“The only constant in life is change” - Heraclitus,NA
Motorsports,DTM picture gallery.,post-130501,"Dec 25, 2006",Yperion,"[image no longer available],[image no longer available],More here:",#1,,"Jan 2, 1975
										
											(Age: 48)",Greece,NA,Air Traffic Controller,"9,320","2,393","2008 Nissan X-Trail,2004 Audi A4 1.8T,2001 Audi A3 1.6,Lamborghini Gallardo","germancarforum fanatic,Football, Basketball , Video Games and Cars,Why are we afraid of tomorrow when today is all we have?",NA
Motorsports,Best drift car!,post-102009,"Oct 15, 2006",dyna-niet,"maybe a z4 m coupe or if you had the money, i would buy a mb clk dtm",#7,,"Feb 7, 1985
										
											(Age: 38)",Netherlands,NA,NA,380,136,,///M SiMplY THe BesT,NA
Motorsports,Question: Why isn't F1 popular in the States ?!,post-110789,"Nov 6, 2006",donau,"I think the reasons mentioned so far are all true and part of the explanation.,Another little detail that helps Nascar's popularity here is that the drivers for the most part come across as great guys. When they are interviewed on TV after the race or at any other time, these guys know how to put a face and a character across that is really appealing. Whether it's all sincere or just put on for the media is beside the point, it works. Many look upon them as role models because of their characters. When The Man in the black number 3 car (Dale Earnhardt) got killed a few years ago and the funeral was held in Charlotte, at least in this area it was like Elvis had died.,When I think of the few Formula 1 drivers like Mika Hakkinen and Kimi Raikkonen, both of whom I had great hopes for both for the track and for being individuals that would positively promote the sport, what comes to mind first is Mika's condescending attitude towards some of his fellow drivers like David Coulthardt and Michael Schumacher(don't care to remember the details) and Kimi's latest one liner that made headlines. Of course Kimi and Mika aren't the only ones who did not know how to put on a face that sells, I have heard others here in the US say the same thing about the F1 drivers not being all that likeable compared to their Nascar counterparts.",#8,,"Apr 29, 1954
										
											(Age: 69)",NC USA/SW Finland,Male,NA,"1,425",129,"2013 BMW 550i,1972 Chevy Firenza,1975 Valiant VIP,1960 Ford Anglia,1975 Alfasud,1980 VW Golf,1986 Buick Century,1989 Buick Century,1988 Nissan Sentra,2001 MB E320,2003 MB E320,1989 Porsche 930,1992 GMC vanDura 2500","Automotive History,1989 Porsche 930 - M48 - G64/51",NA
Motorsports,Question: Why isn't F1 popular in the States ?!,post-112240,"Nov 10, 2006",SDNR,You are correct Osna ... but Rugby is also a big game in South Africa and France ...and to a lesser degree in Italy.,#21,,NA,NA,Male,NA,"10,207","4,192",,,NA
Motorsports,Hungarian GP,post-84501,"Aug 5, 2006",St. Merc,"Kimi and Mercedes don't deserve it...even with a 2 second penalty, Shucmi's still less than a second behind kimi...that means an actual time of less than 19 seconds...so is Alonso...",#8,,NA,NA,NA,NA,177,2,,"Advertising has us chasing cars and clothing; working jobs we hate, so we can buy shit WE DO NOT NEED.     -Chuck Palahniuk-",NA
Motorsports,Hungarian GP,post-84665,"Aug 6, 2006",slv,"Kubica was disqualified for being underweight, so Massa moved up on 7th place, while Schumacher getting the 8th one. So, the gap between Schumacher and Alonso is now of 10 points.,Very interesting...,The article is here:",#17,,"Feb 26, 1984
										
											(Age: 39)",NA,NA,NA,51,5,,,NA
Motorsports,Sebastien Loeb!  F1 plans?,post-66980,"May 23, 2006",YoungWarrior,"^^ Valemntino Rossi.,Plus the ex audi UR quattro rally car drivers showed that it can be done.",#3,,"Jan 9, 1989
										
											(Age: 34)",NA,NA,NA,625,6,,"""Aerodynamics are for people who cannot build engines"" - Enzo Ferrari",NA
Motorsports,STR set to continue V10 use,post-56474,"Apr 12, 2006",drronh,Interesting- SRT also continues to use V10s in the Viper and their pickup trucks,#2,,,"Naples, Florida",NA,NA,500,158,"RS4 Cab, 997GT3 RS, C6Z06, 3500 Ram dually, 996GT3, Viper GTS, 993TT, turbo 3.6, 9000 aero, 930, 916, 914-6 GT,ML500, Gallardo, 996C4S, allroad, Cooper S, C5Z06, Passat GLX, 500SEL...","Current: RS4 Cab, 997GT3 RS, C6Z06, 3500 Ram dually, 996GT3, Viper GTS, 993TT, turbo 3.6, 9000 aero, 930, 916, 914-6 GT,Gone: ML500, Gallardo, 996C4S, allroad, Cooper S, C5Z06, Passat GLX, 500SEL...",NA
Motorsports,Zonda GR in FIA GT,post-56984,"Apr 14, 2006",beckhammania23,i expected more from the pagina,#5,,"Aug 29, 1977
										
											(Age: 45)",Netherlands,NA,NA,454,252,,,NA
Motorsports,FIA: Max Mosley to quit in 2009,post-45481,"Feb 27, 2006",yomomwhat,"er....how does he have his replacement lined up? its meant to be done by voting? lol, he should go now.....he just wants to screw F1 over then leave lol",#4,,"May 23, 1987
										
											(Age: 36)",NA,NA,NA,357,30,,,NA
Motorsports,Mercedes CLK 63 AMG Named Official 2006 F1 Safety Car,post-46067,"Mar 1, 2006",Kleemann_SL,"SH*T!!!,This is f*ckin amazing!!,Very well done!!",#14,,NA,NA,NA,NA,493,1,,,NA
Motorsports,Mercedes CLK 63 AMG Named Official 2006 F1 Safety Car,post-45979,"Feb 28, 2006",GTA45E,"Oh yeah!!! maby an M3 CSL compeditor!,MB would have to make a lightweight version of the CLS63 with a sport package like this to compete with the M6 CSL, That would be hot!",#9,,,United States,Male,NA,"7,083","4,570",,,Premium Supporter
Motorsports,Mercedes CLK 63 AMG Named Official 2006 F1 Safety Car,post-46019,"Mar 1, 2006",Deutsch,I love this CLK63 Grand Prix Safety car. Every bit what the core CLK63 should have been.,#12,,,L.A.,NA,F1pilot,"6,521","1,194",,,NA
Motorsports,Audi to supply Red Bull with F1 engine?,post-15234,"Nov 14, 2005",MrMan,I wouldn't be suprised to see a full VW/Audi F1 team in the near future so this is very possible.,#4,,"Nov 8, 1980
										
											(Age: 42)","Bay Area, CA",NA,NA,13,0,,"I'm the Ferrari Guy,Cars",NA
Motorsports,Honda soon a works F1 team,post-3271,"Oct 9, 2005",ADGvast,"On the eve of Honda's 100th grand prix as BAR's engine partner, the Japanese manufacturer has acquired a 100 per cent shareholding in the Brackley-based team.,Less than a year after purchasing a 45 per cent share in BAR Limited, Honda has agreed to acquire founding-owner British American Tobacco's 55 per cent majority share. Honda will complete the purchase of the remaining shares by the end of 2005.,The announcement was made in Tokyo on Tuesday ahead of Honda's home grand prix at Suzuka this weekend. Following BMW's acquisition of the Hinwil-based Sauber team, Honda will be the second new works team to join the F1 paddock in 2006.,Honda considers 100 per cent ownership of the team to be a crucial step in its ambition to win the constructors' world championship in the near future.,The team will continue to conduct operations from its current base in Northamptonshire, England, and continue its partnership with Honda Racing Development Limited, which is located in Berkshire.",#1,,April 6,"Sydney NSW, Australia",Male,NA,114,27,,,NA
Motorsports,A1 Grand Prix Of Nations,post-3943,"Oct 11, 2005",Ahmed,"Hey on your first post? why embarissing? he was doing a great job till he crashed !,I meant the first round btw..",#3,,"Oct 10, 1985
										
											(Age: 37)",NA,NA,NA,409,2,,Do the BartMan !,NA
Motorsports,Alfa run 159 RWD version in WTCC next year,post-9737,"Oct 28, 2005",zetableh,Can't Alfa just do a limited RWD run of the car to homologize it?,#2,,"May 25, 1986
										
											(Age: 37)",Connecticut/New York,NA,Student (Accounting Major),776,115,"2008 Subaru Impreza 2.5i,5-door, Newport Blue Pearl","I'm a college student.,Building model cars, performing a cappella music",NA
Motorsports,I'm Back....,post-10075,"Oct 30, 2005",rammie,"Naah, not really..I'm just holding it back so that my love for german cars can reveal itself. After all, it is the GermanCarForum",#11,,"Jun 21, 1988
										
											(Age: 34)",Sweden,NA,NA,100,1,,,NA
Motorsports,I'm Back....,post-8838,"Oct 26, 2005",Snake Vargas,"Yeah, welcome back.  It's good to have you here with us again.  Keep flying the flag here for the guys in red!",#10,,"Mar 6, 1980
										
											(Age: 43)","Sydney, NSW, Australia",NA,NA,"1,251",20,,Mainly cars and computers,NA
Motorsports,BMW Sauber confirm Villeneuve,post-19636,"Dec 1, 2005",klier,"I don't know what yo guys are talking about. Villeneuve is great to have imo!,Love that guy!",#5,,,"The Hague, The Netherlands",Male,NA,"33,237","23,360",,Weather is not the same as climate,Premium Supporter
Motorsports,Lexus announces American Le Mans Series factory team,post-19751,"Dec 1, 2005",Brookside,This is great news...another manufacturer team in the most exciting race series run in the U.S. Sweet.,#2,,"Feb 4, 1900
										
											(Age: 123)",Brookside,NA,NA,236,38,,Brookside,NA
Motorsports,Mercedes CLK 63 AMG Named Official 2006 F1 Safety Car,post-45959,"Feb 28, 2006",Michael,"Thanks Alex for this nice article.,This car is so sick!! I love this version of the CLK. I really like the DTM version they showed a while ago.",#5,,"Jun 14, 1984
										
											(Age: 38)",NA,NA,NA,"4,640",662,BMW M3 or Ferrari 458,Take a look at my portfolio,NA
Motorsports,2006 AMG Mercedes DTM Roster finalized,post-45583,"Feb 27, 2006",Nicholai_AMG,thanks for the article ! any upgraded specs for the c-class DTM or no evolution??,#2,,NA,NA,NA,NA,260,6,,,NA
Motorsports,BMW Sauber debut the new F1.06,post-34343,"Jan 18, 2006",Germaniac,"I can't believe that all like... 15 replies are to do with the car's colours, of all things,seems we have a rather fashion conscious bunch of gcfs here",#18,,,"Melbourne, Australia",NA,NA,360,160,,,NA
Motorsports,Aston Martin at Sebring 2006,post-51448,"Mar 24, 2006",Top Secret,GT1 Class - competes against the C6-R.,#7,,"Jul 19, 1990
										
											(Age: 32)",NA,NA,NA,876,300,,,NA
Motorsports,'06 Australian GP,post-53733,"Apr 2, 2006",Bozzor,"I think Kimi is a greater driver than (at this stage_ the McLaren is a greater car...,But this race will go down as one of the best races of the year and has to be one of the best ever Australian Grand Prixs...",#18,,"Feb 24, 1970
										
											(Age: 53)",Sydney (most of the time),NA,Consultant,286,5,,"Hunting,The Road to Hell...leads straight to my door...",NA
Motorsports,'06 Bahrain GP weekend,post-48282,"Mar 12, 2006",GrimReaper,"Those are exactly my thoughts. I was soo hoping Alonso would win just so that I don't have to face arrogant Ferrari fans going WOOHOO SCREW YOU, F3RR@R1 7H3 83S7 (BEST I assume). No offence to the sane fans, but the fact is that other than this forum, the world is full of Ferrari fanatics more than others.",#63,,"Jun 3, 1987
										
											(Age: 36)",NA,NA,NA,201,43,,Look Here For Further Information,NA
Motorsports,A1 Grand Prix: Is anyone following this?,post-59986,"Apr 24, 2006",Agent_Imperial,I'm with Bozzer.  I enjoy the technological aspect of racing just as much as the driving aspect.  As far as innovation goes nothing comes close to F1.,#6,,,"Calgary, Alberta",NA,Energy Trader,29,0,,,NA
Motorsports,Mika Hakkinen drives a CLK DTM AMG Cabriolet,post-71275,"Jun 9, 2006",tobajara,"Mika Hakkinen drives a CLK DTM AMG Cabriolet,[image no longer available]",#1,,"Apr 9, 1900
										
											(Age: 123)",Greece Athens,NA,NA,393,173,,,NA
Motorsports,Audi Le Mans winner takes on Harrier Jet.,post-79071,"Jul 10, 2006",DaSilva,Vorsprung Durch Technik,#4,,,Norway,Male,VW,"5,281","3,509","Passat GTE 2017,VW e-UP!,VW Golf 160 TSI DSG Cabrio,Audi A1 1.4 TFSI S-Tronic S-line Daytonagrey,VW Golf MKV GTI DSG 2.0 3D 06' Red,Audi Coupe quattro 2.3 90' Red,Audi 80 2.0 92' Beige,Audi A3 3D 1.6 04' Black,Vw Golf 1.8 92',Lamborghini Aventador SV Roadster","UNIQUE & DIFFERENT,- Sant'Agata Bolognese - Uncompromising. Challenging. Aggressive. Exclusive. Sensuous. Extreme.,""If She Was a Car I'd Put Her Legs In The Air Like The Doors Of a Aventador"" -LAMBORGHINI-",NA
Motorsports,"Mercedes Breaks The 20,000 RPM Barrier",post-82590,"Jul 25, 2006",JaBriX,"Its funny in the history of the Mclaren-Mercedes often Mercedes is the weakest-link of their package but it seems this year the chassis from Mclaren is a bit of a dissapointment.,I believe the Mercedes engine is one of the best out there on the grid and I think a while back this year there was this F1 magazine who used sound pitch test to determine the rev of each team and Mclaren-Mercedes had the 2nd highest revving engine (behind cosworth).",#3,,,Sydney,NA,NA,52,1,,,NA
Motorsports,German GP,post-83313,"Jul 30, 2006",El Zorro,"The German GP was the first GP I watched entirely this season (didn't have much time because of my studies),I think it was a pretty tense race today, probably not as boring as previous races this season?,Can somebody tell me what happened with Montoya?",#5,,,Belgium,NA,NA,509,472,,,NA
Motorsports,Wanna be friend with Alonso? get a pair of these,post-83861,"Aug 2, 2006",tccp,"HAHA.  For a second there i believed you.,how you know their names?  my wife is curious, she says most guys have spare time to please their,by looking for new girls on the net all the time even if they have beautiful wifes or girlfriends that can offer much more.",#7,,NA,NA,NA,NA,109,35,,,NA
Motorsports,Audi vs. Dyson and the ALMS rules makers,post-87115,"Aug 18, 2006",S4Aero,"I know that many here are motorsports fans - myself included. I particularly enjoy open cockpit racing in various forms - LeMans, Formula 1, CART, IRL, etc.,As an Audi fan, I have particulary enjoyed LeMans and the ALMS series. The preformance and dominance of the R8 is the stuff of legends. The new R10 seems poised to pick up the baton without losing a beat.,A remarkable engineering achievement, the R10 is the first Diesel to win the 24 hours of LeMans and several ALMS series races in its first year. It is particularly poignant in today's uncertain fossil fuel environment that the R10, an engineering tour de force, uses a more efficient fuel source, achieving outstanding power, fuel economy and reliability.,Oh yeah, did I mention that it keeps winning?,Well, now it seems that the ALMS governing body (and Dyson Racing) want to change the rules to handicap the R 10. It is their hope that allowing Dyson a 65 kg weight allowance and a larger fuel tank will even things up.,Rules be damned, if somebody looks too good, we'll just change them. Audi, a major contributor to the ALMS, and the only major-brand factory team in P1 is understandably upset by this decision. Dyson seems to like the change - go figure.,I am firmly in Audi's camp on this one.,This isn't some SCCA event or handicapped drag race. This is (supposed to be) PROFESSIONAL racing.,Like we say in our golf group when a friend gets a little too whiney about losing - ""Play better!"",Read the rules, Build your car. Run what you brung. May the best team win.,If you're interested in this, I've posted a link to Fourtitude.com for some history on this story.",#1,,,"Ohio, USA",NA,"Serial Entrepeneur, Restauranteur",66,40,,"I'm a long time car-junkie, sports enthusiast, bon-vivant.,Cars, Golf, String Theory",NA
Motorsports,Hockenheim Supercarday,post-104537,"Oct 21, 2006",GR8 WHITE,"Did I miss a POST where this day was publicized?  ***?,We need to work on communication.....Last posts like ""DONT FORGET"".....Blah Blah Blah....I live 40 minutes from HochenheimRing and I would have been there if it was open to public.....Jeees....what a waste of my life.  Sleeping in on a supercar event of the year.....,Now, let me get back to Gilligan's Island.",#8,,,"Mainz, Germany",NA,NA,16,2,,,NA
Motorsports,Former racer reveals dirty Ferrari trick,post-95051,"Sep 20, 2006",AdvEvo,If you must win like that youre not a champ.,#4,,"Sep 8, 1972
										
											(Age: 50)",NA,NA,NA,590,495,,,NA
Motorsports,Question: Why isn't F1 popular in the States ?!,post-110778,"Nov 6, 2006",Osnabrueck,"My dumb explanation is that Americans are only interested in watching Americans do stuff, or maybe Americans beting the crap out of competitors from other countries. Soccer and F1 are dominated by non-Americans, so there's half an answer.,On the other hand, just so happens that only the UK and the British Colonies are interested in Rugby and Cricket. The rest of the world yawns.,And on yet another hand, there's all sorts of sports that are wildly popular in certain regions and are a complete flop in others, so I dunno. Any sociologists in the house?,Maybe an easier answer is that NASCAR is wildly popular in the states - especially amongst the rual/dumbass population. It's so huge, and there's so much money poured into and out of it, there's really not room for another dominant motorsport.,Giving F1 a real shot at the limelight means lots of money, promotion and whatnot. It's a chicken/egg thing that can't work because nobody is going to hang their neck out to promote a sport that'll probably be DOA if it tries to compete with the established Sunday broadcasts.",#6,,"Oct 24, 1977
										
											(Age: 45)",NA,NA,NA,"2,825",872,,What is it with Benzes and knocking things down? -Merc1,NA
Motorsports,Renault accuses Ferrari for using illegal tires!,post-92763,"Sep 12, 2006",sif,"Do you not think that Ferrari's car was also built around their flexible rear wing (the biggest single aerodynamic piece on the car and would have a much bigger effect than a mass damper)?  This was also banned, as a result of a rule change mid-season because Ferrari and BMW had found a loop-hole in the law.  IMO the situation is the same and Renault simply have to adapt to the new rules.",#57,,"Nov 5, 1987
										
											(Age: 35)",Nelson UK,NA,Student,67,29,"Nothing at the moment.,Maserati 250F",,NA
Motorsports,Ferrari/Schumacher really dominated China!,post-99404,"Oct 6, 2006",DocM,"renault isnt looking to go at the moment,but the heat is on ...thats for sure",#3,,,Merica,Male,NA,924,842,08 Civic Si,,NA
Motorsports,Dont miss this! WRC Rally car crashes into a tree,post-104184,"Oct 20, 2006",H50,"Thats scary ...,The X5 driver is from UAE... He is a good driver..,Thanks J_M..",#4,,NA,NA,NA,NA,257,147,,,NA
Motorsports,Hockenheim Supercarday #2 (New stuff),post-107896,"Oct 30, 2006",CAR-NNOSSEUR,"My dreams are as appealing as these pics!,CARRERA GT!",#3,,,New Jersey,NA,Construction,549,16,,"POISON KLAN (S8/S65 AMG/PORSCHE CARRERA GT/RS6/CLS 63AMG/FLYING SPUR,CAR-NNOSSEUR POISON KLAN (S8*S65AMG*RS6*CLS63AMG*PORSCHE CARRERA GT*FLYING SPUR*R8)",NA
Motorsports,Kimi signed Ferrari deal long ago,post-56419,"Apr 12, 2006",rightnow,"F1, ha! who cares...",#9,,"Feb 7, 1984
										
											(Age: 39)",NA,NA,NA,238,11,,,NA
Motorsports,Schumacher given an island by Dubai prince,post-107677,"Oct 30, 2006",kovachian,"Dubai actually is aiming for a little bit of family tourism. If that wasn't the case they wouldn't be building amusement parks, aquariums and other things of that sort.",#28,,"Oct 25, 1975
										
											(Age: 47)",The Malebolge,NA,broke student,264,41,"A4 Quattro / 1.8T / 5 speed,Zonda","Dork, nice guy, smart guy, idiot, gearhead and music lover.,tinkering on cars and playin a lil geetawr",NA
Motorsports,2007 Renault R27 ?!,post-138726,"Jan 14, 2007",Ultimate Car Guy,Also that the ING logo is mainly orange. So they'll have to change the livery to complement that colour.,#23,,NA,NA,NA,NA,762,580,"BMW M2 Competition (MY 2020),Volkswagen Tiguan 147TDI Elegance (MY 2021),MINI Cooper (MY 2018),Volkswagen Polo Style (MY 2021),Volkswagen Passat V6 (MY 2001),BMW 320i Luminance (MY 2017),Porsche 911 (992) Carrera S",,NA
Motorsports,F1 car on snow,post-147740,"Feb 6, 2007",BeeAmDoubleU,what was the point or purpose of this?,#4,,,Vancouver BC,NA,NA,63,42,,,NA
Motorsports,Mika Häkkinen And His CLK DTM AMG Cabriolet,post-150163,"Feb 12, 2007",mrniall,Very pretty tho from certain angles it looks a little like a BMW M5 possibly???,#19,,,Central Scotland,NA,none,52,13,,"Married dad of 2,driving, reading, films,Understeer is when you hit the wall with the front of the car, oversteer is when you hit it with the back of the car",NA
Motorsports,Ferrari lead driver in 2008,post-157855,"Feb 28, 2007",Blown Thunder,kimi is gonna have a hard time with massa... maybe after couple of races he might catch up with massa... the recent test times shows massa always ahead of kimi,#4,,NA,NA,NA,NA,16,7,,,NA
Motorsports,Rally crashes,post-158163,"Mar 1, 2007",kartno38,The organisers probably gave the drivers the pace notes with that corner being described wrong. It is not unheard of in regional rallies.,#3,post: 158107,NA,NA,NA,NA,21,27,,,NA
Motorsports,Ferrari lead driver in 2008,post-157851,"Feb 28, 2007",W204C,No Schumi=No F1 for me,#3,,NA,NA,NA,NA,9,2,,,NA
Motorsports,"Shortest lap of the ring, ever!",post-163857,"Mar 13, 2007",///K,"HAHAHAHA i cant stop laughing!! for a second there i really thought his car would do a short lap,nice 1",#2,,NA,NA,NA,NA,838,380,,,NA
Motorsports,Audi in F1?,post-168612,"Mar 25, 2007",bmwf1360,"Audi should team up w/ Prodrive which sounds  like a winning combination hopefully they'll become a front runner in a couple years, that would make some good racing between Audi BMW and Mclaren Mercedes",#17,,NA,NA,NA,NA,26,5,,,NA
Motorsports,Traction Control Banned for 2008,post-170905,"Mar 30, 2007",notic,now we get to see who has the real driving skills,#5,,"Mar 26, 1984
										
											(Age: 39)","Vancouver, B.C.",NA,NA,851,151,,,NA
Motorsports,Are you happy with your F1 coverage?,post-185497,"May 11, 2007",mercmad,ITV for me in the UK... All live and all good,#23,,"May 15, 1992
										
											(Age: 31)",NA,NA,NA,282,140,,,NA
Motorsports,Monaco GP - F1's crown jewel is this weekend,post-188433,"May 21, 2007",le_rosey,"1.Hamilton,2.Alonso,3. Raikonnen,4.Massa,You know in order to support McLaren this year i even changed my mobile phone operator to Vodafone",#5,,,London &amp; Vilnius (Lithuania),NA,NA,101,154,,Mobento - Enlighten Yourself. Mobento.com,NA
Motorsports,India to host race in 2009,post-197154,"Jun 14, 2007",Anisc,"excellent, excellent excellent ! Hopefully motor sports would now become more popular in India, giving rise to demand for faster and better cars which should in turn help push the case for better road infrastructure....",#3,,,Belgium,NA,NA,152,18,,,NA
Motorsports,Monaco GP - F1's crown jewel is this weekend,post-190399,"May 26, 2007",ALI,"I think its pretty clear that mclaren is gonna take the first 2 spots home tomorrow , monaco is a very hard to over take curcuit , and the car is very reliable , if there is no collisions that is ..",#39,,"Nov 23, 1983
										
											(Age: 39)","Los Angeles, Ca",NA,CLOTHING BUSINESS,824,232,,"Ali N Awada,CARS",NA
Motorsports,Caption This (Alonso & Webber),post-215549,"Aug 4, 2007",MikeJ,"- Did you see the latest pictures they've got on the Sexy Women thread on GCF? One of the girls has a pair of Bridgestones that are at least,big!",#12,post: 215309,"Jun 19, 1978
										
											(Age: 44)","Oulu, Finland",NA,"Accountant, translator","3,242","1,827","Skoda Octavia vRS,Skoda Fabia Combi Sport,Saab 9-3","I'm a lot of things.,Don't ask the world to change - you change first.",NA
Motorsports,Caption This (Alonso & Webber),post-215386,"Aug 4, 2007",CorpusCallosum,"Alonso: Its just so hard to find a good quality mechanic these days,Webber: Tell me about it",#7,,,"Brisbane, Australia",NA,NA,"1,250",696,"BMW 530i,Ford Falcon XR6,BMW 7 series","Cars, Work, Study, Research, Fitness and Exercise and Holidays,Donate Your Organs Please...",NA
Motorsports,Caption This (Alonso & Webber),post-215380,"Aug 4, 2007",Nikos120i,"Webber: ""So mate, what happened with Felipe?"",Alonso: ""He is very young...and I am the World Champion Twice! He should have moved over!"",Webber: ""Yes, yes."",Alonso: ""I mean...everybody should make way for the Champion...even than young rookie Lewis"".,Webber: ""You think so?"",Alonso: ""You'll see...at the end everybody will bow for the Champion"".",#6,post: 215309,,"Athens, Greece",NA,NA,597,269,"Previously: BMW 120i 3dr (170hp),Now: BMW 320si",Nikos - 320si Le Mans Blue Kart CRG/Maxter 2011,NA
Motorsports,take a look of this F1 non-sense.,post-205935,"Jul 7, 2007",lambornima,"MORON!,ya, his friends got jobs...,...cleaning the floor!",#2,,NA,NA,NA,NA,732,263,,,NA
Motorsports,Kimi to leave Ferrari - reports,post-206464,"Jul 9, 2007",Mr.Link,"My point on Kimi Raikkonen is, He is a Brilliant driver! Agreed he has'nt had a title and in recent times has been all over the negative side but the guy has talent pretty much matched upto the nicest guys on the grid. I think in 2003 he missed out on WDC by 2 points on MS right? A lot of it contributed to un-reliable MCL's and I guess some to his luck/fate and the same happened in the year 2005 which I know Luca di Montezemolo  (apologies for the spelling) has openly said that Kimi would have won if it was not for his un-reliable car. And also Michael while leaving again specified he too was happy with the choice and it was their first and only choice. (I know a lot of these words are probably for PR),Ferrari definately have tons of faith Kimi and as far as I can see I think they would not really look at Alonso as their driver and anything coming from the press about them thinking of sacking kimi or kimi leaving ferrari are just Page 3 stories to fill their empty spaces. I maybe wrong on a lot of all this but Kimi will make his space in one of the greatest F1 drivers and I still want him to go back to Mclaren Mercedes!!,P.S A little offtopic NarutoRamen you like Neha Dhupia? Check her out at the ICICI Bank Diamond Credit Card launch",#25,,,India,NA,Education Management,67,61,,"Cars ; Architecture ; XBOX 360,Mr.Link as in Zelda,Xbox Live Gamertag : BabyZelda",NA
Motorsports,2007 Grand Prix du Canada,post-193366,"Jun 3, 2007",YoUhimhER,"i am going there, tho i don't really follow F1 racing, all i know is ferrari and mclaren are the top dogs, and renault used to be good too. i am invited to go to the vip area and perhaps have dinner with the drivers, so i do want to learn a thing or two before i fly to montreal next friday. can someone enlighten me on this?",#8,,"Feb 15, 1985
										
											(Age: 38)",NA,NA,NA,821,221,,Have you passed through this night?,NA
Motorsports,Lewis Hamilton gets a pay rise,post-208228,"Jul 13, 2007",mrkc77,"Well, judging by his performance (as a rookie) this season, Lewis Hamilton deserves every penny.",#12,,NA,NA,NA,NA,230,58,,,NA
